"name","review","clean_review","word_count","sentiment_score","sentiment_category"
"Call of Duty: Modern Warfare II","gun go pew pew yay and lots of racism I love it
","gun go pew pew yay and lots of racism i love it",12,-0.833333333333333,"Negative"
"Call of Duty: Modern Warfare II","trash it signs me out I cant even play","trash it signs me out i cant even play",9,0,"Neutral"
"Call of Duty: Modern Warfare II","was banned permenantly without a good enough explenation or  a way to change y computer settings game data minipulation was the reason and i did not have any issue with another game or have any cheats for any game ever very dissapointed and i did appeal this","was banned permenantly without a good enough explenation or a way to change y computer settings game data minipulation was the reason and i did not have any issue with another game or have any cheats for any game ever very dissapointed and i did appeal this",47,-0.425531914893617,"Negative"
"Call of Duty: Modern Warfare II","Got banned for being to good love this game","got banned for being to good love this game",9,4.44444444444444,"Positive"
"Call of Duty: Modern Warfare II","Game crashes constantly, on a modern gaming PC, the main screen won't load right don't freeze but wont make up its mind what its gonna do. Verified the game files twice now still crashes at random while being in a 2 hour zombie match.","game crashes constantly on a modern gaming pc the main screen won't load right don't freeze but wont make up its mind what its gonna do verified the game files twice now still crashes at random while being in a hour zombie match",43,0,"Neutral"
"Call of Duty: Modern Warfare II","Was going good until all of a sudden I get banned, no explanation, no support at all to say what happened, and after some research found out this has been happening to more and more people for no reason. don't recommend.","was going good until all of a sudden i get banned no explanation no support at all to say what happened and after some research found out this has been happening to more and more people for no reason don't recommend",41,0.975609756097561,"Positive"
"Call of Duty: Modern Warfare II","don't you hate it when you want to play a game but you're immediately turned away because it EATS your drive? yeah, i know i do, and that's happened to me many times in the past few months.

over 100 gigs just for me to play warzone is genuinely insane and i cannot tell you the number of times i ached to play any fps game and looked towards COD, just to turn away because of the riDICULOUS amount of space i need to have. it doesn't help that my internet isn't fast, either, and i'd rather have something good i'll actually play on my already small-space SSD than have a tenth of a terabyte worth nothing more than a toilet flush.

and, of course, fuck activision. and fuck ubisoft while we're at it, too.","don't you hate it when you want to play a game but you're immediately turned away because it eats your drive yeah i know i do and that's happened to me many times in the past few months over gigs just for me to play warzone is genuinely insane and i cannot tell you the number of times i ached to play any fps game and looked towards cod just to turn away because of the ridiculous amount of space i need to have it doesn't help that my internet isn't fast either and i'd rather have something good i'll actually play on my already small space ssd than have a tenth of a terabyte worth nothing more than a toilet flush and of course fuck activision and fuck ubisoft while we're at it too",135,-0.222222222222222,"Negative"
"Call of Duty: Modern Warfare II","This game is really fun to play , either if you are by yourself or with a friend. i love how i use my controller more, and the guns are really good to. 100/10. Thank you for finding me a new favourite game to play.","this game is really fun to play either if you are by yourself or with a friend i love how i use my controller more and the guns are really good to thank you for finding me a new favourite game to play",43,3.48837209302326,"Positive"
"Call of Duty: Modern Warfare II","Best Call of Duty in the last 9 damn years.
Took long enough!","best call of duty in the last damn years took long enough",12,0.833333333333333,"Positive"
"Call of Duty: Modern Warfare II","Pretty fun game, just ignore the wannabe fortnite aspect of this game. overall its fun","pretty fun game just ignore the wannabe fortnite aspect of this game overall its fun",15,2.66666666666667,"Positive"
"Call of Duty: Modern Warfare II","Don’t bother playing on PC. The moment you show even a hint of skill above the average monke, you’re almost guaranteed to get shadow banned. After serving the standard two-week sentence, your account is effectively put on a permanent watch list. From then on, what feels like a single report—no matter how bogus—will trigger another instant two-week ban while your account gets “reviewed.” Meanwhile, console players barely have to worry about this at all. The devs treat console like the golden child that can do no wrong, while PC is stuck being the red-headed stepchild.","don t bother playing on pc the moment you show even a hint of skill above the average monke you re almost guaranteed to get shadow banned after serving the standard two week sentence your account is effectively put on a permanent watch list from then on what feels like a single report no matter how bogus will trigger another instant two week ban while your account gets reviewed meanwhile console players barely have to worry about this at all the devs treat console like the golden child that can do no wrong while pc is stuck being the red headed stepchild",102,-1.07843137254902,"Negative"
